year,page,category,chunk
2017,25,Chiffres-clés : 2017,"Chiffres-clés : 2017
Le Gueulard Plus a touché en totalité 14 766 personnes (+4%) dont 37 % sont issues de la CAVF (+6%) et hors CAVF, 54% du nord de la Moselle et du Pays-Haut et 5% de l'espace transfrontalier.
Le rayonnement du Gueulard Plus correspond bien au projet, puisque 96% du public touché est issu du Nord de la Lorraine et des frontières belges et luxembourgeoises.
L'âge du public est réparti comme suit : 27% pour les moins de 18 ans, 24% pour les 18/30 ans, 46% pour les 31/60 ans et 3% plus de 60 ans, soit 51% du public touché a moins de 30 ans."
2017,25,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Diffusion :
- 9 492 spectateurs (+9% et taux de remplissage à 57%).
- 75 groupes programmés sur 40 jours de diffusion.
- 8 spectacles jeunes publics pour 26 représentations.
- 7 coproductions à la diffusion avec 6 associations locales."
2017,25,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Création :
- 42 jours de résidence artistique (+26%).
- 7 coproductions de création musicale."
2017,25,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Action culturelle :
- 4 755 enfants et adultes touchés (+2%).
- 21 projets différents réalisés.
- 62 partenaires (14 crèches, 31 établissements scolaires, 5 établissements en faveur des personnes en situation de handicap, 6 centres socioculturels, 6 acteurs culturels)."
2017,25,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Ressource :
- 115 groupes utilisent les studios de répétition (+20%).
- 14 groupes ont bénéficiés d'un accompagnement artistique et/ou technique (-65%).
- 84 participants au programme de formation (-30%).
- 150 utilisateurs de la plateforme ID Touch (streaming musical) mutualisé avec la médiathèque de Nilvange.
Carte G+ : 282 cartes privilèges G+ ont été vendues au 31/12/2016 (+24%)."
2017,26,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Budget :
- 350 000 € de dotation de la CAVF (+10%) pour le fonctionnement et 6 000 € pour l'investissement de la régie personnalisée (-77%).
- Le Compte Administratif 2017 présente des totaux de 778 763.03 € en section de fonctionnement et 25 823.72 € en section d'investissement.
- La répartition des dépenses et la suivante : 44% pour les permanents, 33% pour la production artistique, 7% de frais fixes, 5% pour la communication, 4% pour les entretiens des locaux et maintenance, 4% pour les fluides et 3% pour les marchandises.
- La répartition des recettes est la suivante : 50% du coût total pour le fonctionnement de la régie personnalisée est à la charge de la CAVF, le solde se répartissant entre la DRAC de Lorraine (15%), le Conseil Régional (7%), le Conseil Départemental (2%), les aides à l'emploi (2%), la SACEM (1%) et les recettes propres (22%)."
2017,26,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Attractivité, Affaires économiques, Santé > Faits marquants
- Janvier : remise de la contribution commune au SRDEII à la région Grand Est
- 10 février : Table ronde DRH sur les problématiques de recrutement dans l'industrie
- 15 février 2017 : rendu étude centre ville-champagnerie menée en collaboration entre l'EPFL la CAVF et la Ville d'Uckange
- 2 mars : Présentation du diagnostic territorial santé par l'ARS en commission toutes réunies
- 20 mars : participation au salon Franchise Expo à Paris
- 23 mars : participation au Start'up show à TCRM Blida
- 11 mai et 16 novembre : comité de pilotage ACTPE
- 29 mai 2017 : signature du protocole de clôture de la concession d'aménagement de la SEBL sur la ZAC de la Feltière
- 8 juin : Adhésion à Moselle Attractivité
- 13 juin : Job dating multisectoriel à Hayange
- 20 juin : Lancement de l'étude EPFL centre Bourg
- 22 juin : Premières rencontres de la Santé avec les professions médicales de la Vallée
- 7 juillet : Première matinale de la Création d'entreprises à la CAVF
- 28 septembre : Adoption du Label So Fensch en conseil de Communauté
- 28 septembre : Convention d'objectifs avec Alexis
- 9 octobre et 15 novembre : Réunion d'information des commerçants sur la TEOMI
- 17 octobre : Forum emploi sur l'industrie
- 19 octobre : Participation au 20ème Salon à l'Envers
- 6 novembre : 1er comité d'agrément So Fensch
- 11 décembre : Matinales du commerce
- 21 décembre : Création de la commission d'indemnisation des commerçants impactés par Coeur de ville coeur de Fensch
- 21 décembre : Adoption du règlement pour l'aide à l'installation et au maintien des professionnels de santé"
2017,27,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Attractivité, Affaires économiques, Santé > Autres actions
- Travaux de préfiguration pour la mise en place d'un espace info énergie / entreprises
- 2 et 3 mars : Salon de la découverte professionnelle
- 30 mars : AG Cap Fensch
- 6 avril, 8 juin, 7 décembre : Participation aux « cafés de la création d'entreprise» à Thionville
- 2 juin : Opération jeunes - entreprises collège Victor Hugo
- 12 juin : Inauguration d'un pôle dentaire à Fameck
- 23 juin : Participation à la fête des entrepreneurs organisée par Ré@gir
- 1er septembre : Inauguration des lignes AGV chez Thyssenkrupp Presta France
- 11 septembre : Concertation SMITU / commerçants
- 13 décembre : Remise du prix Trajectoire à M. Lazarus dirigeant de « La découpe béton - Nilvange»"
2017,27,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Attractivité, Affaires économiques, Santé > Chiffres-clés : 2017
11 entreprises labellisées So Fensch
28 commerçants et artisans ont bénéficié du dispositif ACTPE pour la rénovation de leurs locaux : 73798,54 €
45 000 m² de foncier commercialisé sur les zones d'activités économiques
13 créateurs entreprises ont bénéficié d'un prêt d'honneur à taux 0% pour un montant total de 71 000 €."
2017,28,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Attractivité, Affaires économiques, Santé > Perspectives 2018
- Reprise de 5 nouvelles zones d'activités économiques dans le cadre de la loi Notre (St J Jacques 1 et 2 à Hayange, Paix à Nilvange et Algrange, Clémenceau à Algrange)
- Définition de l'intérêt communautaire en matière de commerce
- Nouveau règlement ACTPE conforme au SRDEII
- Journée « Entreprendre pour apprendre » sur le thème des métiers de l'industrie
- Lancement de l'étude IREPS / ORSAS
- Vente de terrain à Super U sur la zone de la paix à Algrange
- Signature d'un Pacte Offensive Croissance Emploi avec la Région Grand Est
- Participation au salon « Jeunes d'avenir » à Knutange
- Matinale des entreprises sur le thème des marchés publics
- Réhabilitation complète de la zone Clémenceau à Algrange
- Installation d'un rucher dans le parc de la CAVF
- Accueil du réseau développement économique Nord Moselle à la CAVF
- Contribution au plan climat énergie
- Convention d'objectifs avec Synergie
- Matinale des entreprises pour la mutualisation du très haut débit
- Apéro Détection Start up en collaboration avec Synergie"
2017,28,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Attractivité, Affaires économiques, Santé > Faits marquants
- Gestion en régie directe de la « Maison des Doudous » à Hayange
- Versement de subventions de fonctionnement aux 4 multi-accueils gérés par des centres sociaux et soutien à l'investissement : « Le Rêve Bleu » à Fameck, « Les Mini'Pouss » à Florange, « La Pommeraie » à Serémange-Erzange et « Les Petits Pas » à Uckange.
- Du 19 au 25 novembre 2017 : 2e édition de la semaine de la Petite Enfance sur le territoire avec participation de 300 familles, soit plus de 1000 parents et enfants.
- Projets artistiques transversaux :
  - avec le Gueulard Plus à Nilvange : activités d'éveil musical et de spectacles, utilisation de l'instrumentarium avec prêt aux crèches
  - avec le Parc du Haut-Fourneau U4 à Uckange : lors de la Fête des habitants le 30 avril 2017, intervention de la compagnie Echo Lali pour les tout-petits."
2017,29,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Attractivité, Affaires économiques, Santé > Autres actions
- Le Réseau d'Assistantes Maternelles (RAM) La Luciole :
  - Renforcement du travail de réseau avec les autres RAM, avec le Guide d'Accueil et Recueil d'Information, et des projets inter-relais.
  - Le RAM poursuit les actions de recensement des assistants maternels envisageant l'accueil en horaires atypiques, en situation de handicap…
  - Réalisation d'enquêtes de satisfaction.
  - Renforcement de la communication en direction des usagers.
  - Renforcement du soutien par l'écoute tant des professionnels que des parents (soutien éducatif, pédagogique, formation/sensibilisation…)."
2017,29,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Attractivité, Affaires économiques, Santé > Perspectives 2018
- Suite à aux conclusions de l'étude prospective Petite Enfance et pour répondre aux besoins d'accueil à couvrir sur le territoire, trois nouvelles structures sont en projet :
  - Une micro-crèche (10 places) à Knutange (2019)
  - Un second multi-accueil (40 places) à Fameck (2020)
  - Une micro-crèche (10 places) à Algrange (2020)
- Travaux sur l'accueil de l'enfant en situation de handicap
- Poursuite de la co-construction de l'offre sur le territoire avec tous les acteurs"
2017,29,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Attractivité, Affaires économiques, Santé > Chiffres-clés 2017
- 253 berceaux répartis sur les 7 structures d'accueil collectif du territoire (6 multi-accueil et 1 micro-crèche de 10 places).
- 660 enfants ont été accueillis (contre 713 en 2016).
- 789 500 € de subventions de fonctionnement versées aux 4 centres sociaux gestionnaires d'un multi-accueil sur le territoire.
- 141 101 € d'investissements (travaux…) dans les crèches et au Relais d'assistantes maternelles, dont 68 183 € à la crèche Florange et 46 785 € à la crèche de Hayange."
2017,30,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Attractivité, Affaires économiques, Santé > Chiffres-clés 2017
- 8 472 heures de garde à domicile réalisées pour 34 familles du territoire, dans le cadre du « Dispositif Taties à Toute Heure » porté par l'AFAD.
- 408 assistants maternels agréés, dont 246 en activité au mois de novembre.
- 1 180, le nombre de contacts « famille », 1 232 le nombre de contacts « assistants maternels », reçus et émis par le Relais « La Luciole ».
- 53, le nombre d'animations assurées par le relais communautaire « La Luciole ».
- 18, le nombre de lieux accueillant les animations du RAM.
- 6 intervenants : éveil musical, baby-gym, relaxation, alimentation…
- 5 séances du GPéS (Groupe de Parole, d'écoute et de Soutien) entre Assistants Maternels, et animées par une formatrice-consultante.
- 1 soirée d'information : « La Validation des Acquis de l'Expérience », organisée par l'Institut de Formation Pratique.
Ateliers sur la bienveillance, avec une sophrologue-formatrice.
Actions de valorisation du métier d'assistant maternel, qui ont eu lieu lors de la Semaine de la Petite Enfance.
- 88 parents, 146 assistants maternels du territoire, 8 assistantes maternelles hors territoire, 10 partenaires inscrits à la lettre d'information du RAM."
2017,30,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Hydrologie et espaces naturels > Faits marquants
- Requalification du ruisseau des écrevisses
- Intégration au Syndicat Moselle-Aval
- Poursuite des travaux du ruisseau la Tensch
- Poursuite de la réflexion sur le deuxième programme de restauration de la rivière Fensch et ses affluents
- Projet d'étude du 5ème tronçon de la boucle verte et bleue
- Élaboration d'un plan de prévention du bruit"
2017,30,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Hydrologie et espaces naturels > Autres actions
- Poursuite des actions en partenariat avec la LPO et ATMO Grand Est
- Réflexion sur l'écologie - Industrielle
- Réflexion sur la prise de compétences GEMAPI au 1er janvier 2018 (Gestion des Milieux Aquatique et la Prévention des Inondations)"
2017,30,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Hydrologie et espaces naturels > Chiffres-clés : 2017
225 000 € TTC, le montant des travaux pour la requalification des ruisseaux des écrevisses et de la Tensch,
24, Nombre de sites inondés en 2017
20 000 € TTC, l'élaboration d'un plan de prévention contre le bruit
500, le nombre de moutons qui transhument sur les pelouses calcaires d'Algrange, Nilvange et Ranguevaux
110, le nombre de kilomètres de chemins de randonnée entretenus
13, le nombre d'années de gestion des pelouses calcaires"
2017,31,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Hydrologie et espaces naturels > Perspectives 2018
- Réalisation des travaux du 5ème tronçon de la boucle verte et bleue
- Élaboration d'un Plan Climat Air Énergie Territorial
- Engager une réflexion sur la gouvernance Eau-Assainissement
- Poursuite des investigations sur les ruisseaux du Mesing et de Marspich"
2017,31,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Déchets ménagers et déchèteries
Remise des sacs de collecte rouges dans le cadre de la TEOMI"
2017,31,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Déchets ménagers et déchèteries > Faits marquants
- Enquête de conteneurisation des 45 000 foyers pour la mise en place de la Taxe d'Enlèvement des Ordures Ménagères incitative (TEOMI)
- Équipement des camions de la régie d'un système d'identification des bacs
- Réorganisation de la Redevance spéciale
- Acquisition d'une benne de collecte des déchets ménagers
- Travaux de requalification du nouveau Centre Technique Environnement
- Acquisition d'un logiciel de gestion de la TEOMI
- Poursuite de l'étude sur la généralisation de la régie
- Nouveau programme d'installation de conteneurs enterrés"
2017,31,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Déchets ménagers et déchèteries > Autres actions
- Mise en place des actions du plan de prévention (CODEC) : projets en milieux scolaires, compostage collectif, promotion des achats écoresponsables etc.
- Participation à des manifestations publiques : fêtes de la nature, fleurs en fête, etc.
- Actions de sensibilisation sur le tri et le compostage
- Actions d'information et de sensibilisation en porte à porte sur la tarification incitative"
2017,31,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Déchets ménagers et déchèteries > Chiffres-clés : 2017
- 8 740 000 €, le coût TTC du service public d'élimination des déchets
- 42 700, le nombre de tonnes de déchets tout flux confondus, soit 615 kg par habitant
- 123 000 visites dans les déchèteries communautaires
- 15 réunions publiques dans le cadre de la mise en place de la TEOMI (1 700 participants)
- 45 000 foyers enquêtés
- 25 000 bacs distribués
- 2 450 badges distribués"
2017,32,Chiffres-clés : 2017,"Chiffres-clés : 2017 > Déchets ménagers et déchèteries > Perspectives 2018
- Généralisation de la régie de collecte sur l'ensemble du territoire communautaire
- Déménagement de la régie de collecte au centre technique environnement
- Réflexion sur l'extension de consignes de tri"
2017,33,Habitat,"Habitat > Faits marquants
- Poursuite de la mise en œuvre territoriale de programme « Habiter Mieux » en lien avec l'ANAH ;
- Adoption de l'inventaire typologique architectural et du guide de ravalement dans la cadre de la campagne de ravalement et d'isolation thermique extérieure des façades du dispositif « Cœur de villes, cœur de Fensch » ;
- Adoption du schéma départemental d'accueil et d'habitat des gens du voyage de la Moselle (2017-2023) ;
- Adoption de la mise en place d'un dispositif intercommunal de Programme Opérationnel de Prévention et d'Accompagnement en Copropriété (POPAC) ;
- Lancement de la consultation pour la mise en place d'un dispositif de Veille et d'Observation des Copropriétés (VOC) ;
- Mise en œuvre de la procédure d'état de carence du syndicat de copropriétaires au titre de l'article L 615-6 du CCH pour la copropriété du 30 rue Poincaré à Algrange ;
- Cession du terrain d'assise de l'ex copropriété « Les Tilleuls » à la commune d'Uckange ;
- Prorogation de la convention de mandat avec l'EPFL concernant l'ex copropriété « Les Tilleuls »."
2017,33,Habitat,"Habitat > Chiffres-clés : 2017
42, le nombre de logements réhabilités dans le cadre du programme « Habiter mieux », soit 26 500 € versés à des propriétaires occupants. 86,64 %, le taux d'occupation de l'aire d'accueil des gens du voyage Lola Flores à Nilvange.
34 693 €, le montant de participation financière versé à L'Hacienda, pour la gestion de l'aire d'accueil des gens du voyage Lola Flores.
27 000 €, la contribution versée à l'AGURAM.
21 040 €, le montant de la cotisation versée au Fonds de solidarité pour le logement.
17 410 €, le montant de la cotisation versé à l'association APOLO J ainsi que 5 515 € de subvention pour l'action « hébergement en chambre d'insertion ».
7 210 €, la cotisation versée pour le fonctionnement de l'ADIL57.
7 756 €, montant versé à l'ADIL 57 pour le fonctionnement de l'Espace info énergie.
Copropriétés 2/12, rue des Mimosas à Uckange dans la cadre de la Mouss mise en place pour l'acquisition-amélioration des logements par Batigère :
70 %, les tantièmes détenus par Batigère sur Mimosas I, soit 22 lots.
45 %, les tantièmes détenus par Batigère sur Mimosas II, soit 14 lots.
61 %, les tantièmes détenus par Batigère sur Mimosas III, soit 10 lots."
2017,33,Habitat,"Habitat > Chiffres-clés : 2017 > Copropriété les Tilleuls à Uckange
Environ 1 M €, le solde de la subvention ANRU pour travaux.
400 000 €, la subvention ANRU relative aux indemnités d'expropriation.
Programme Opérationnel de Prévention et d'Accompagnement en Copropriétés du Département de la Moselle (POPAC 57 animé par ADIL 57) :
- 3 accompagnements globaux : « Résidence la Vallée » à Knutange ; 15 A, rue du Général Leclerc à Hayange ; « Résidence Ste Agathe » à Florange.
- 3 accompagnements ponctuels : 2, rue des Américains à Algrange ; 41, rue Clémenceau à Algrange ; 6, rue des passeurs à Fameck.
- 2 interventions ponctuelles : 18, rue Georges Clémenceau à Algrange ; 48, rue Foch à Nilvange."
2017,34,Habitat,"Habitat > Perspectives 2018
- Désignation d'un expert judiciaire par le TGI de Thionville et engagement de la procédure d'acquisition publique pour la copropriété du 30 rue Poincaré à Algrange.
- Saisine de France domaine et procédure d'acquisition publique pour la copropriété 12/24, Avenue de Metz à Fameck.
- Décision de la Cour de cassation sur les 4 pourvois formés contre l'arrêt de la CA de Metz dans le cadre du contentieux judiciaire en indemnités pour l'ex copropriété Les Tilleuls.
- Attribution du marché VOC et lancement de la consultation pour le POPAC intercommunal.
- Poursuite de la mission de MOUS sur les copropriétés « Mimosas I, II et III » à Uckange confiée au groupement AMLI/CALM.
- Poursuite du projet de relogement des familles sédentaires et emménagement des premières familles dans les pavillons avant l'été 2018."
2017,34,Habitat,"Habitat > Faits marquants
- 800 jeunes de la vallée (Lycées + collège Uckange) ont participé à la présentation de la pièce de théâtre « Djihad» dans le cadre du plan de lutte contre la radicalisation (subvention CAVF 4 000 €)
- Soutien au chantier d'insertion Equip'toit à Uckange géré par l'association Arélia
- Mise en œuvre de l'opération « J'entreprends dans mon quartier »
- Signature du Plan d'actions sur la prévention de la radicalisation
- Journée Innov'EPA - Sensibilisation des jeunes au monde du travail"
2017,34,Habitat,"Habitat > Chiffres-clés : 2017
349 129 €, le montant alloué en fonds propre par la CAVF aux associations conduisant des projets intercommunaux répondant aux objectifs du contrat de ville, dont :
90000 €, le montant de la subvention versé à l'AISF qui a embauché en insertion 48 habitants du Val de Fensch
30000 €, le montant pour le chantier d'insertion Equip'toit géré par l'association Arélia et qui a embauché en insertion 31 habitants du Val de Fensch
32000 €, le montant versé à l'AFAD, pour la garde d'enfants (Taties à toute heure) avec 34 familles du Val de Fensch bénéficiaires et 11 Taties issues du territoire
33420 €, le montant pour l'espace d'urgence sociale et professionnelle de l'AIEM qui a accompagné 149 personnes du Val de Fensch en détresse, pour 808 passages
95379 €, le montant de la cotisation versé à la Mission Locale du Nord Mosellan qui a accueilli près de 1000 jeunes du Val de Fensch 8000 €, le montant de subvention versé à ELIPS rassemblant les structures d'insertion et faisant la promotion des marchés avec clauses d'insertion"
2017,35,Habitat,"Habitat > Perspectives 2018
- Mettre en œuvre le contrat de ville 2015-2020 et ses objectifs stratégiques
- Favoriser le « bien vivre » et le « bien vieillir » dans le Val de Fensch
- Prévenir la radicalisation dans les clubs sportifs
- Soutenir les actions en faveur de la jeunesse"
2017,35,Urbanisme et droit des sols,"Urbanisme et droit des sols > Faits marquants
- La saisine par voie électronique
  L'ordonnance 2014-1330 du 6/11/2014 pose le droit des usagers de saisir l'administration par voie électronique. OBJECTIF : 100 % des services publics dématérialisés à horizon 2022.
  Tout usager peut saisir l'administration par voie électronique pour demander des informations ou accomplir ses démarches. La SVE est une possibilité offerte à l'usager et non une obligation. La SVE et les demandes d'autorisations d'urbanisme (DAU). La mise en place est programmée au 8 novembre 2018 au plus tard.
- Concerne toutes les autorisations d'urbanisme SAUF les DAU pour des ERP (établissement recevant du public) et des IGH (immeuble de grande hauteur).
- Les mairies sont le point d'entrée des DAU (R423-1).
- Le nouveau règlement départemental de défense extérieure contre l'incendie (DECI).
  Réforme de la DECI instituée par la loi n°2011-525 du 17/05/2011, le décret n°2015-235 du 27/02/2015 et l'arrêté du 15/12/2015.
- Mise en place un nouveau Règlement Départemental de Défense Extérieure Contre l'Incendie (RDDECI approuvé par arrêté préfectoral du 23/01/2018)."
2017,35,Urbanisme et droit des sols,"Urbanisme et droit des sols > Autres actions
- Conseil à l'usager et aux professionnels sur rendez-vous.
- Veille réglementaire sur l'actualité en urbanisme.
- Participation aux révisions/modifications des documents d'urbanisme.
- Participation active et organisation trimestrielle des rencontres du Club ADS 57 (club des instructeurs d'autorisations d'urbanisme de Moselle).
- Participation active aux rencontres du réseau ADS DDT54 (club des instructeurs d'autorisations d'urbanisme de Meurthe-et-Moselle)."
2017,36,Urbanisme et droit des sols,"Urbanisme et droit des sols > Chiffres-clés 2017
- 1107, le nombre de dossiers déposés à la CAVF dont :
  - 4 permis d'aménager.
  - 297 permis de construire.
  - 750 déclarations préalables.
  - 22 permis de démolir.
  - 34 certificats d'urbanisme opérationnels.
  - 184 le nombre de dossiers déposés dans la CC du Pays Haut Val d'Alzette dont :
    - 1 permis d'aménager.
    - 76 permis de construire.
    - 70 déclarations préalables.
    - 1 permis de démolir.
    - 36 certificats d'urbanisme."
2017,36,Urbanisme et droit des sols,"Urbanisme et droit des sols > Informatique :
Évolution :
- Arbitrage du Schéma Directeur des Systèmes d'Information pour l'année 2017 ;
- Reprise de la compétence Vidéoprotection par la DSI au 1er janvier 2017 pour l'harmonisation de la gestion de cette thématique avec réalisation de marchés spécifiques, telles que :
- Réalisation d'un audit complet des installations de vidéoprotection (13 sites) afin de définir des priorités d'actions et d'investissement ;
- Réalisation d'une procédure d'acquisition de fournitures de matériels de vidéoprotection (caméras, enregistreurs...)
- Mise en œuvre d'un règlement interne de gestion de la vidéoprotection ;
- Rédaction d'une procédure d'acquisition d'une solution informatique (logiciel et matériel) de gestion du patrimoine, de l'amortissement et de l'inventaire comptable de la collectivité ;
- Mise en œuvre de façon conjointe avec le service environnement d'une solution de gestion informatique globale dans le cadre de la mise en œuvre de la TEOMI (équipements des camions de collecte, logiciel de gestion, remontée des informations de collecte, équipements des conteneurs enterrés, mise à disposition de PDA...) ;
- Amélioration de la communication interne via le développement de nouveaux usages tels que la messagerie instantanée Google Hangout."
2017,36,Urbanisme et droit des sols,"Urbanisme et droit des sols > Infrastructure \& maintenance :
- Renouvellement d'une partie du parc informatique (postes des techniciens, agents techniques, chargés de mission) ;
- Acquisition et remplacement de copieurs pour les services ;
- Mise en œuvre d'une salle de formation équipée de postes en clients légers afin de faciliter les formations des agents sur les logiciels en place et à venir et permettre plus d'interactivité avec les apprenants ;
- Evolution de l'infrastructure informatique avec augmentation de la capacité de stockage ;
- Participation de la DSI aux études et réhabilitation ou nouveaux équipements communautaires (piscine de Florange, Centre technique environnement, Grands Bureaux U4, Club House) sur les aspects vidéoprotection, liens télécoms et internet, besoins des services ;
- Renouvellement de l'ensemble de la flotte de téléphonie mobile et enregistrement des dispositifs au sein d'une solution de gestion mobile (Plateforme de Mobile Device Management)."
2017,36,Urbanisme et droit des sols,"Urbanisme et droit des sols > Projets de dématérialisation :
- Mise en œuvre de la procédure dématérialisée de gestion de l'envoi des documents budgétaires (ACTES budgétaires) à la préfecture au format TOTEM ;
- Suivi de la mise en place de la dématérialisation des factures via le logiciel CEGID GF et le portail Chorus Pro de l'Etat ;
- Approfondissement de la formation des agents pour l'usage du logiciel de gestion électronique des courriers ELISE, notamment sur la partie
courrier sortant ;
- Mise en œuvre d'une externalisation de la mise sous pli et de l'envoi de courriers RH via une plateforme externe en flux complètement dématérialisé (signature et tampon) ;
- Réflexion à la mise en œuvre d'une solution de gestion de photos pour le service communication ;
- Remplacement de la solution de gestion des marchés public et de la plateforme de dématérialisation et d'échanges sécurisées par le biais d'une procédure en groupement de commandes avec les communes membres dans le cadre des enjeux de dématérialisation des marchés publics au 1er octobre 2018 ;
- Mise en place d'une solution complète de dématérialisation des actes administratifs (délibérations, arrêtés, décisions) et de gestion des assemblées délibérantes (envoi des rapports sur tablettes) : de la création à la diffusion des actes en passant par leur validation et la télétransmission."
2017,36,Urbanisme et droit des sols,"Urbanisme et droit des sols > Formations/accompagnement :
- Suivi, formation et accompagnement des agents sur l'ensemble des solutions informatiques mises en œuvre en 2017 : Logiciel inventaire, logiciel de gestion des actes administratifs, logiciel et solution informatique dans le cadre de la gestion de la TEOMI ;
- Les formations, ateliers techniques, sessions personnalisées sur le déploiement des solutions logicielles représentent un volume total de 216 heures comprenant 87 sessions de formation et 7 ateliers d'accompagnement personnalisés, soit au détail : 18 sessions de formation sur les outils bureautiques ( 52 heures) ; 31 sessions de formation sur le logiciel Elise ( 92 heures) et 7 ateliers ( 11 heures) ; 23 sessions de formation sur le logiciel Webdelib ( 37 heures) ; sessions de formation sur le logiciel iDelibre : 3 sessions pour les agents ( 6 heures) et 12 sessions pour les délégués communautaires ( 18 heures)
- Poursuite des actions d'animation et d'accompagnement du café Bug\&Mug's : 8 animations Bug\&Mug's en 2017 avec en moyenne 10 participants par session.
- Assistance directe aux utilisateurs avec séquences de formation ponctuelles."
2017,37,Urbanisme et droit des sols,"Urbanisme et droit des sols > SIG :
- Mise à jour de nouvelles données sur le SIG et le portail public de cartographie en ligne (http://fenschcartoweb.fr) ;
- Suivi et accompagnement régulier des utilisateurs de la CAVF et des communes ;
- Migration de la base de données du SIG sur un nouveau système POSTGRE et une nouvelle infrastructure avec refonte de l'organisation interne des données ;
- Installation de nouveaux logiciels SIG (Arcopole Pro et Arcgis) et participation à des sessions de formation administrateurs ;
- Migration, paramétrages, mise en forme des données de la base avec changement de système de coordonnées (RGF 93);
- Réalisation de cartographies pour différents projets et pour plusieurs événements ou supports de communication externes."
2017,37,Urbanisme et droit des sols,"Urbanisme et droit des sols > SIG : > Perspectives 2018 - SIG
- Finaliser la migration du SIG et des fonctionnalités dans la nouvelle version des logiciels installés ;
- Assurer les formations à l'ensemble des utilisateurs du SIG de la CAVF et des communes membres sur la nouvelle version des logiciels ;
- Assurer le suivi des métadonnées du SIG en mettant en place un outil de gestion lié avec la nouvelle version des logiciels ;
- Evaluer les possibilités de refonte du portail public de cartographie en ligne en l'alignant avec le nouveau système interne ;
- Veiller à la mise en conformité des PLU et documents d'urbanisme au référentiel CNIG (accompagnement à la formalisation d'un CCTP pour les communes, modification des tables existantes) et proposer l'intégration sur le géoportail national de l'urbanisme (GPU)."
2017,37,Urbanisme et droit des sols,"Urbanisme et droit des sols > SIG : > Chiffres-clés : 2017
Inventaire du parc informatique en 2017 :
- 130, le nombre de PC (portables + fixes)
- 76, le nombre de lignes de téléphones portables
- 5, dispositifs de type DATI
- 85, le nombre de téléphones fixes
- 67, le nombre de tablettes tactiles
- 5, le nombre de serveurs physiques
- 38, le nombre de serveurs virtualisés
- 13, le nombre de sites
- 335, le nombre d'incidents informatiques déclarés par tickets
- 69, le nombre de demandes de nouveaux matériels ou prêts de matériels
- 6, le nombre de demandes de nouveaux logiciels divers
- 97, le nombre de cartes réalisées
- 141, le nombre d'utilisateurs du SIG
- 78, le nombre de caméras"
